date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:16	5413/5413	---M--	200	added ('OK')	text/css	etag:%2220035c-1525-56c7687bffbc0%22	http://templates.aucreative.co/bemax/css/font-face.min.css	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/css/font-face.min.css	(from http://templates.aucreative.co/bemax/index.html)
10:22:18	189635/189635	---M--	200	added ('OK')	text/css	etag:%22200352-2e4c3-56c90fa7ade40%22	http://templates.aucreative.co/bemax/css/theme.min.css	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/css/theme.min.css	(from http://templates.aucreative.co/bemax/index.html)
10:22:19	1592/1592	---M--	200	added ('OK')	text/css	etag:%22200356-638-56c7687a17740%22	http://templates.aucreative.co/bemax/css/color-picker.min.css	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/css/color-picker.min.css	(from http://templates.aucreative.co/bemax/index.html)
10:22:19	0/0	---M--	200	added ('OK')	text/css	etag:%22200350-0-56b67d8a44100%22	http://templates.aucreative.co/bemax/css/blue.min.css	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/css/blue.min.css	(from http://templates.aucreative.co/bemax/index.html)
10:22:19	2274/2274	---M--	200	added ('OK')	image/png	etag:%221e4418-8e2-56c75c7772140%22	http://templates.aucreative.co/bemax/images/icon/logo_01.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/icon/logo_01.png	(from http://templates.aucreative.co/bemax/index.html)
10:22:20	74191/74191	---M-Z	200	added ('OK')	text/html	etag:%221e442d-121cf-56c7686db1a00-gzip%22	http://templates.aucreative.co/bemax/index3.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/index3.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:20	64894/64894	---M-Z	200	added ('OK')	text/html	etag:%221e4438-fd7e-56c7686bc9580-gzip%22	http://templates.aucreative.co/bemax/index2.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/index2.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:21	54575/54575	---M-Z	200	added ('OK')	text/html	etag:%221e4437-d52f-56c7686db1a00-gzip%22	http://templates.aucreative.co/bemax/index4.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/index4.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:21	56434/56434	---M-Z	200	added ('OK')	text/html	etag:%221e443c-dc72-56c7686f99e80-gzip%22	http://templates.aucreative.co/bemax/index5.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/index5.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:21	60845/60845	---M-Z	200	added ('OK')	text/html	etag:%221e442e-edad-56c7686f99e80-gzip%22	http://templates.aucreative.co/bemax/index6.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/index6.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:22	29414/29414	---M-Z	200	added ('OK')	text/html	etag:%221e442a-72e6-56c7687646e40-gzip%22	http://templates.aucreative.co/bemax/typography.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/typography.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:22	79803/79803	---M-Z	200	added ('OK')	text/html	etag:%221e4429-137bb-56c76869e1100-gzip%22	http://templates.aucreative.co/bemax/element.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/element.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:22	49255/49255	---M-Z	200	added ('OK')	text/html	etag:%221e443d-c067-56c768651c5c0-gzip%22	http://templates.aucreative.co/bemax/about.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/about.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:23	48763/48763	---M-Z	200	added ('OK')	text/html	etag:%221e443a-be7b-56c768745e9c0-gzip%22	http://templates.aucreative.co/bemax/service.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/service.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:23	39987/39987	---M-Z	200	added ('OK')	text/html	etag:%221e442c-9c33-56c768745e9c0-gzip%22	http://templates.aucreative.co/bemax/shop.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/shop.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:23	23958/23958	---M-Z	200	added ('OK')	text/html	etag:%221e443b-5d96-56c768651c5c0-gzip%22	http://templates.aucreative.co/bemax/404.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/404.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:24	3089/3089	---M-Z	200	added ('OK')	text/html	etag:%221e4427-c11-56c76867f8c80-gzip%22	http://templates.aucreative.co/bemax/coming.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/coming.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:24	40112/40112	---M-Z	200	added ('OK')	text/html	etag:%221e4436-9cb0-56c768708e0c0-gzip%22	http://templates.aucreative.co/bemax/port-1.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/port-1.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:24	41137/41137	---M-Z	200	added ('OK')	text/html	etag:%221e4434-a0b1-56c7687182300-gzip%22	http://templates.aucreative.co/bemax/port-2.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/port-2.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:25	41411/41411	---M-Z	200	added ('OK')	text/html	etag:%221e4431-a1c3-56c7687276540-gzip%22	http://templates.aucreative.co/bemax/port-3.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/port-3.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:25	36739/36739	---M-Z	200	added ('OK')	text/html	etag:%221e4432-8f83-56c768736a780-gzip%22	http://templates.aucreative.co/bemax/port-detail.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/port-detail.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:26	41820/41820	---M-Z	200	added ('OK')	text/html	etag:%221e442b-a35c-56c7686704a40-gzip%22	http://templates.aucreative.co/bemax/blog-grid.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/blog-grid.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:26	47236/47236	---M-Z	200	added ('OK')	text/html	etag:%221e4428-b884-56c76867f8c80-gzip%22	http://templates.aucreative.co/bemax/blog-list.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/blog-list.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:26	41570/41570	---M-Z	200	added ('OK')	text/html	etag:%221e4435-a262-56c7686704a40-gzip%22	http://templates.aucreative.co/bemax/blog-detail.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/blog-detail.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:27	32023/32023	---M-Z	200	added ('OK')	text/html	etag:%221e4430-7d17-56c76869e1100-gzip%22	http://templates.aucreative.co/bemax/contact.html	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/contact.html	(from http://templates.aucreative.co/bemax/index.html)
10:22:35	54945/54945	---M--	200	added ('OK')	image/jpeg	etag:%221e43b1-d6a1-56c75bfd60140%22	http://templates.aucreative.co/bemax/images/slide_01.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/slide_01.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:38	51441/51441	---M--	200	added ('OK')	image/jpeg	etag:%221e43cc-c8f1-56c75bff485c0%22	http://templates.aucreative.co/bemax/images/slide_03.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/slide_03.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:41	67987/67987	---M--	200	added ('OK')	image/jpeg	etag:%221e43ae-10993-56c75bda16e00%22	http://templates.aucreative.co/bemax/images/iconbox_01.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/iconbox_01.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:44	55473/55473	---M--	200	added ('OK')	image/jpeg	etag:%221e43f0-d8b1-56c75bdb0b040%22	http://templates.aucreative.co/bemax/images/iconbox_02.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/iconbox_02.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:45	44685/44685	---M--	200	added ('OK')	image/jpeg	etag:%221e43b9-ae8d-56c75bdbff280%22	http://templates.aucreative.co/bemax/images/iconbox_03.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/iconbox_03.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:49	47353/47353	---M--	200	added ('OK')	image/jpeg	etag:%221e441c-b8f9-56c75bee1dd40%22	http://templates.aucreative.co/bemax/images/project_01.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/project_01.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:51	27587/27587	---M--	200	added ('OK')	image/jpeg	etag:%221e43a0-6bc3-56c75bf0061c0%22	http://templates.aucreative.co/bemax/images/project_03.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/project_03.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:54	24947/24947	---M--	200	added ('OK')	image/jpeg	etag:%221e43c1-6173-56c75bf0fa400%22	http://templates.aucreative.co/bemax/images/project_04.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/project_04.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:54	180883/180883	---M--	200	added ('OK')	image/jpeg	etag:%221e43ef-2c293-56c75bff485c0%22	http://templates.aucreative.co/bemax/images/slide_02.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/slide_02.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:22:56	78960/78960	---M--	200	added ('OK')	image/jpeg	etag:%221e43e9-13470-56c75bef11f80%22	http://templates.aucreative.co/bemax/images/project_02.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/project_02.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:23:03	67864/67864	---M--	200	added ('OK')	image/jpeg	etag:%221e43e3-10918-56c75c171fe00%22	http://templates.aucreative.co/bemax/images/video_01.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/video_01.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:23:03	52129/52129	---M--	200	added ('OK')	image/jpeg	etag:%221e439f-cba1-56c75bc51bc80%22	http://templates.aucreative.co/bemax/images/blog_01.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/blog_01.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:23:05	51534/51534	---M--	200	added ('OK')	image/jpeg	etag:%221e43bd-c94e-56c75bc704100%22	http://templates.aucreative.co/bemax/images/blog_02.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/blog_02.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:23:05	77938/77938	---M--	200	added ('OK')	image/png	etag:%221e43a7-13072-56c75bd922bc0%22	http://templates.aucreative.co/bemax/images/hire_us.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/hire_us.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:06	19196/19196	---M--	200	added ('OK')	image/png	etag:%221e43fc-4afc-56c75c1072e40%22	http://templates.aucreative.co/bemax/images/user_01.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/user_01.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:07	4449/4449	---M--	200	added ('OK')	image/png	etag:%221e43f2-1161-56c75bdde7700%22	http://templates.aucreative.co/bemax/images/partner_01.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_01.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:07	2586/2586	---M--	200	added ('OK')	image/png	etag:%221e43fa-a1a-56c75bdedb940%22	http://templates.aucreative.co/bemax/images/partner_02.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_02.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:08	3672/3672	---M--	200	added ('OK')	image/png	etag:%221e4422-e58-56c75bdedb940%22	http://templates.aucreative.co/bemax/images/partner_03.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_03.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:08	2624/2624	---M--	200	added ('OK')	image/png	etag:%221e43ec-a40-56c75bdfcfb80%22	http://templates.aucreative.co/bemax/images/partner_04.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_04.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:08	19856/19856	---M--	200	added ('OK')	image/png	etag:%221e43a9-4d90-56c75c1167080%22	http://templates.aucreative.co/bemax/images/user_02.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/user_02.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:09	46600/46600	---M--	200	added ('OK')	image/jpeg	etag:%221e43fe-b608-56c75bc704100%22	http://templates.aucreative.co/bemax/images/blog_03.jpg	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/blog_03.jpg	(from http://templates.aucreative.co/bemax/index.html)
10:23:09	3770/3770	---M--	200	added ('OK')	image/png	etag:%221e43cb-eba-56c75be0c3dc0%22	http://templates.aucreative.co/bemax/images/partner_05.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_05.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:09	3069/3069	---M--	200	added ('OK')	image/png	etag:%221e43bf-bfd-56c75be1b8000%22	http://templates.aucreative.co/bemax/images/partner_06.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/partner_06.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:10	2217/2217	---M--	200	added ('OK')	image/png	etag:%221e4411-8a9-56c75c7866380%22	http://templates.aucreative.co/bemax/images/icon/logo_02.png	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/images/icon/logo_02.png	(from http://templates.aucreative.co/bemax/index.html)
10:23:12	3338/3338	---M--	200	added ('OK')	application/javascript	etag:%222010c0-d0a-56c768a5f5ec0%22	http://templates.aucreative.co/bemax/vendor/easing/jquery.easing.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/easing/jquery.easing.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:18	48944/48944	---M--	200	added ('OK')	application/javascript	etag:%2220104f-bf30-56c768fea7000%22	http://templates.aucreative.co/bemax/vendor/bootstrap/js/bootstrap.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/bootstrap/js/bootstrap.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:20	86927/86927	---M--	200	added ('OK')	application/javascript	etag:%22201037-1538f-56c768b444080%22	http://templates.aucreative.co/bemax/vendor/jquery/jquery.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/jquery/jquery.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:31	64890/64890	---M--	200	added ('OK')	application/javascript	etag:%2220101c-fd7a-56c7694721b00%22	http://templates.aucreative.co/bemax/vendor/revolution/js/jquery.themepunch.revolution.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/jquery.themepunch.revolution.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:33	8281/8281	---M--	200	added ('OK')	application/javascript	etag:%22201020-2059-56c769a1bb0c0%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.actions.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.actions.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:35	7601/7601	---M--	200	added ('OK')	application/javascript	etag:%22201031-1db1-56c769a2af300%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.carousel.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.carousel.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:36	110418/110418	---M--	200	added ('OK')	application/javascript	etag:%22201033-1af52-56c7694909f80%22	http://templates.aucreative.co/bemax/vendor/revolution/js/jquery.themepunch.tools.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/jquery.themepunch.tools.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:36	3748/3748	---M--	200	added ('OK')	application/javascript	etag:%2220102f-ea4-56c769a2af300%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.kenburn.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.kenburn.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:41	26095/26095	---M--	200	added ('OK')	application/javascript	etag:%22201032-65ef-56c769a497780%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.migration.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.migration.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:45	207332/207332	---M--	200	added ('OK')	application/javascript	etag:%2220105f-329e4-56c768c756d80%22	http://templates.aucreative.co/bemax/vendor/mbbootstrap/mdb.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/mbbootstrap/mdb.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:45	55994/55994	---M--	200	added ('OK')	application/javascript	etag:%2220101f-daba-56c769a497780%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:45	26095/26095	---M--	200	added ('OK')	application/javascript	etag:%22201021-65ef-56c769a67fc00%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.navigation.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.navigation.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:47	10925/10925	---M--	200	added ('OK')	application/javascript	etag:%2220102d-2aad-56c769a67fc00%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.parallax.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.parallax.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:48	253669/253669	---M--	200	added ('OK')	application/javascript	etag:%22201036-3dee5-56c768b444080%22	http://templates.aucreative.co/bemax/vendor/jquery/jquery-ui.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/jquery/jquery-ui.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:50	24205/24205	---M--	200	added ('OK')	application/javascript	etag:%2220102e-5e8d-56c769a773e40%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.video.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.video.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:50	29395/29395	---M--	200	added ('OK')	application/javascript	etag:%22201030-72d3-56c769a773e40%22	http://templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/js/extensions/revolution.extension.slideanims.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:51	2692/2692	---M--	200	added ('OK')	application/javascript	etag:%222010d7-a84-56c76894cb640%22	http://templates.aucreative.co/bemax/js/config-slider.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/js/config-slider.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:51	1427/1427	---M--	200	added ('OK')	application/javascript	etag:%222010db-593-56c76891eef80%22	http://templates.aucreative.co/bemax/js/config-owl-carousel.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/js/config-owl-carousel.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:52	1979/1979	---M--	200	added ('OK')	application/javascript	etag:%222010dd-7bb-56c76897a7d00%22	http://templates.aucreative.co/bemax/js/theme.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/js/theme.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:52	267/267	---M--	200	added ('OK')	application/javascript	etag:%222010e0-10b-56c76887716c0%22	http://templates.aucreative.co/bemax/js/color-picker.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/js/color-picker.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:53	42766/42766	---M--	200	added ('OK')	application/javascript	etag:%2220108b-a70e-56c7692f4a2c0%22	http://templates.aucreative.co/bemax/vendor/owlcarousel/dist/owl.carousel.min.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/owlcarousel/dist/owl.carousel.min.js	(from http://templates.aucreative.co/bemax/index.html)
10:23:54	7536/7536	---M--	200	added ('OK')	font/woff	etag:%222004b0-1d70-56c7699555380%22	http://templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons.woff?5510888	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons90c6.woff	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:54	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222004b3-2f68-56c7699278cc0%22	http://templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons.eot?5510888	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons90c6.eot	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:54	13532/13532	---M--	200	added ('OK')	image/svg+xml	etag:%222004b2-34dc-56c7699461140%22	http://templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons.svg?5510888	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons90c6.svg	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:55	326/326	---M--	200	added ('OK')	text/html	etag:%22200ffe-146-56c7693e8c6c0%22	http://templates.aucreative.co/bemax/vendor/revolution/css/openhand.cur	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/css/openhand.html	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:55	326/326	---M--	200	added ('OK')	text/html	etag:%22200fec-146-56c7693abbdc0%22	http://templates.aucreative.co/bemax/vendor/revolution/css/closedhand.cur	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/css/closedhand.html	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:55	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%222004b4-2ec0-56c7699461140%22	http://templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons.ttf?5510888	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/revolution/fonts/revicons/revicons90c6.ttf	(from http://templates.aucreative.co/bemax/vendor/revolution/css/settings.css)
10:23:55	51744/51744	---M--	200	added ('OK')	application/javascript	etag:%22200364-ca20-56c768c19e000%22	http://templates.aucreative.co/bemax/vendor/lightcase/lightcase.js	C:/Users/code/Desktop/Bemax/Bemax/templates.aucreative.co/bemax/vendor/lightcase/lightcase.js	(from http://templates.aucreative.co/bemax/index.html)
